SiteID,Date-Time,ac_frequency,ac_power,ac_power_metered,power_factor
1200,2020-03-25 10:10:00,60,3096,3096,0.875
1200,2020-03-25 10:15:00,60,4440,4440,0.929
1200,2020-03-25 10:20:00,60,4500,4500,0.945
1200,2020-03-25 10:25:00,60,4000,4000,0.922
1200,2020-03-25 10:30:00,60,2920,2920,0.859
1200,2020-03-25 10:35:00,60,3880,3880,0.902
1200,2020-03-25 10:40:00,60,5700,5700,0.966
1200,2020-03-25 10:45:00,60,4500,4500,0.953
1200,2020-03-25 10:50:00,60,4000,4000,0.909
1200,2020-03-25 10:55:00,60,2680,2680,0.831
1200,2020-03-25 11:00:00,60,1700,1700,0.72
1200,2020-03-25 11:05:00,60,2360,2360,0.814
1200,2020-03-25 11:10:00,60,4080,4080,0.919
1200,2020-03-25 11:15:00,60,5980,5980,0.964
1200,2020-03-25 11:20:00,60,5940,5940,0.97
1200,2020-03-25 11:25:00,60,6740,6740,0.974
1200,2020-03-25 11:30:00,60,6460,6460,0.973
1200,2020-03-25 11:35:00,60,8040,8040,-0.98
1200,2020-03-25 11:40:00,60,7660,7660,-0.979
1200,2020-03-25 11:45:00,60,6680,6680,0.977
1200,2020-03-25 11:50:00,60,4120,4120,0.928
1200,2020-03-25 11:55:12,60,6720,6720,0.977
1200,2020-03-25 12:00:00,60,6320,6320,0.972
1200,2020-03-25 12:05:00,60,9080,9080,-0.983
1200,2020-03-25 12:10:00,60,8560,8560,-0.977
1200,2020-03-25 12:15:24,60,6920,6920,0.975
1200,2020-03-25 12:20:00,60,9920,9920,-0.982
1200,2020-03-25 12:25:00,60,11140,11140,-0.986
1200,2020-03-25 12:30:00,60,11520,11520,-0.985
1200,2020-03-25 12:35:00,60,12120,12120,-0.984
1200,2020-03-25 12:40:00,60,12960,12960,-0.986
1200,2020-03-25 12:45:00,60,17480,17480,-0.987
1200,2020-03-25 12:50:00,60,15020,15020,-0.987
1200,2020-03-25 12:55:00,60,10340,10340,-0.983
1200,2020-03-25 13:00:00,60,10160,10160,-0.982
1200,2020-03-25 13:05:00,60,8240,8240,-0.979
1200,2020-03-25 13:10:00,60,7240,7240,-0.973
1200,2020-03-25 13:15:00,60,5360,5360,0.967
1200,2020-03-25 13:20:00,60,6000,6000,0.971
1200,2020-03-25 13:25:00,60,6140,6140,0.971
1200,2020-03-25 13:30:00,60,10440,10440,-0.983
1200,2020-03-25 13:35:00,60,5460,5460,0.961
1200,2020-03-25 13:40:00,60,4160,4160,0.908
1200,2020-03-25 13:45:00,60,4120,4120,0.907
1200,2020-03-25 13:50:00,60,3900,3900,0.915
1200,2020-03-25 13:55:00,60,5100,5100,0.959
1200,2020-03-25 14:00:00,60,2820,2820,0.849
1200,2020-03-25 14:05:00,60,3940,3940,0.908
1200,2020-03-25 14:10:00,60,4260,4260,0.91
1200,2020-03-25 14:15:00,60,7100,7100,-0.973
1200,2020-03-25 14:20:00,60,4820,4820,0.956
1200,2020-03-25 14:25:00,60,4740,4740,0.948
1200,2020-03-25 14:30:00,60,5080,5080,0.958
1200,2020-03-25 14:35:00,60,6920,6920,0.975
1200,2020-03-25 14:40:00,60,5120,5120,0.966
1200,2020-03-25 14:45:00,60,2040,2040,0.773
1200,2020-03-25 14:50:00,60,2260,2260,0.801
1200,2020-03-25 14:55:00,60,2500,2500,0.822
1200,2020-03-25 15:00:00,60,2860,2860,0.856
1200,2020-03-25 15:05:00,60,2420,2420,0.817
1200,2020-03-25 15:10:00,60,2060,2060,0.774
1200,2020-03-25 15:15:00,60,2220,2220,0.793
1200,2020-03-25 15:20:00,60,2180,2180,0.794
1200,2020-03-25 15:25:00,60,2180,2180,0.79
1200,2020-03-25 15:30:00,60,1660,1660,0.709
1200,2020-03-25 15:35:00,60,2020,2020,0.771
1200,2020-03-25 15:40:00,60,2320,2320,0.805
1200,2020-03-25 15:45:00,60,2140,2140,0.787
1200,2020-03-25 15:50:00,60,1420,1420,0.651
1200,2020-03-25 15:55:00,60,1580,1580,0.696
1200,2020-03-25 16:00:00,60,1560,1560,0.69
1200,2020-03-25 16:05:00,60,1580,1580,0.69
1200,2020-03-25 16:10:00,60,1920,1920,0.762
1200,2020-03-25 16:15:00,60,1640,1640,0.707
1200,2020-03-25 16:20:00,60,1240,1240,0.618
1200,2020-03-25 16:25:00,60,980,980,0.511
1200,2020-03-25 16:30:00,60,800,800,0.461
1200,2020-03-25 16:35:00,60,640,640,0.376
1200,2020-03-25 16:40:00,60,840,840,0.461
1200,2020-03-25 16:45:00,60,920,920,0.505
1200,2020-03-25 16:50:00,60,1020,1020,0.538
1200,2020-03-25 16:55:00,60,880,880,0.478
1200,2020-03-25 17:00:00,60,900,900,0.484
1200,2020-03-25 17:05:00,60,700,700,0.398
1200,2020-03-25 17:10:00,60,480,480,0.305
1200,2020-03-25 17:15:00,60,480,480,0.296
1200,2020-03-25 17:20:00,60,200,200,0.131
1200,2020-03-25 17:25:00,60,200,200,0.123
1200,2020-03-25 17:30:00,60,320,320,0.188
1200,2020-03-25 17:35:00,60,360,360,0.202
1200,2020-03-25 17:40:00,60,100,100,0.065
1200,2020-03-25 17:45:00,60,60,60,0.058
1200,2020-03-25 17:50:00,60,20,20,0.029
1200,2020-03-25 17:55:00,60,20,20,0.029
1200,2020-03-25 18:00:00,60,20,20,0.029
1200,2020-03-25 18:05:00,60,20,20,0.029
1200,2020-03-25 18:10:00,60,20,20,0.029
1200,2020-03-25 18:15:00,60,20,20,0.029
1200,2020-03-25 18:20:00,60,20,20,0.029
1200,2020-03-25 18:25:00,60,20,20,0.029
1200,2020-03-25 18:30:00,60,20,20,0.029
1200,2020-03-25 18:35:00,60,20,20,0.029
1200,2020-03-25 18:40:00,60,20,20,0.029
1200,2020-03-25 18:45:00,60,20,20,0.029
1200,2020-03-25 18:50:00,60,20,20,0.029
1200,2020-03-25 18:55:00,60,20,20,0.029
1200,2020-03-25 19:00:00,60,20,20,0.029
1200,2020-03-25 19:05:00,60,20,20,0.029
1200,2020-03-25 19:10:00,60,20,20,0.029
1200,2020-03-25 19:15:00,60,20,20,0.029
1200,2020-03-25 19:20:00,60,20,20,0.029
1200,2020-03-25 19:25:00,60,20,20,0.029
1200,2020-03-25 19:30:00,60,20,20,0.029
1200,2020-03-25 19:35:00,60,20,20,0.029
1200,2020-03-25 19:40:00,60,20,20,0.029
1200,2020-03-25 19:45:00,60,20,20,0.029
1200,2020-03-25 19:50:00,60,20,20,0.029
1200,2020-03-25 19:55:00,60,20,20,0.029
1200,2020-03-25 20:00:00,60,20,20,0.029
1200,2020-03-25 20:05:00,60,20,20,0.029
1200,2020-03-25 20:10:00,60,20,20,0.029
1200,2020-03-25 20:15:00,60,20,20,0.029
1200,2020-03-25 20:20:00,60,20,20,0.029
1200,2020-03-25 20:25:00,60,20,20,0.029
1200,2020-03-25 20:30:00,60,20,20,0.029
1200,2020-03-25 20:35:00,60,20,20,0.029
1200,2020-03-25 20:40:00,60,20,20,0.029
1200,2020-03-25 20:45:00,60,20,20,0.029
1200,2020-03-25 20:50:00,60,20,20,0.029
1200,2020-03-25 20:55:00,60,20,20,0.029
1200,2020-03-25 21:00:00,60,20,20,0.029
1200,2020-03-25 21:05:00,60,20,20,0.029
1200,2020-03-25 21:10:00,60,20,20,0.029
1200,2020-03-25 21:15:00,60,20,20,0.029
1200,2020-03-25 21:20:00,60,20,20,0.029
1200,2020-03-25 21:25:00,60,20,20,0.029
1200,2020-03-25 21:30:00,60,20,20,0.029
1200,2020-03-25 21:35:00,60,20,20,0.029
1200,2020-03-25 21:40:00,60,20,20,0.029
1200,2020-03-25 21:45:00,60,20,20,0.029
1200,2020-03-25 21:50:00,60,20,20,0.029
1200,2020-03-25 21:55:00,60,20,20,0.029
1200,2020-03-25 22:00:00,60,20,20,0.029
1200,2020-03-25 22:05:00,60,20,20,0.029
1200,2020-03-25 22:10:00,60,20,20,0.029
1200,2020-03-25 22:15:00,60,20,20,0.029
1200,2020-03-25 22:20:00,60,20,20,0.029
1200,2020-03-25 22:25:00,60,20,20,0.029
1200,2020-03-25 22:30:00,60,20,20,0.029
1200,2020-03-25 22:35:00,60,20,20,0.029
1200,2020-03-25 22:40:00,60,20,20,0.029
1200,2020-03-25 22:45:00,60,20,20,0.029
1200,2020-03-25 22:50:00,60,20,20,0.029
1200,2020-03-25 22:55:00,60,20,20,0.029
1200,2020-03-25 23:00:00,60,20,20,0.029
1200,2020-03-25 23:05:00,60,20,20,0.029
1200,2020-03-25 23:10:00,60,20,20,0.029
1200,2020-03-25 23:15:00,60,20,20,0.029
1200,2020-03-25 23:20:00,60,20,20,0.029
1200,2020-03-25 23:25:00,60,20,20,0.029
1200,2020-03-25 23:30:00,60,20,20,0.029
1200,2020-03-25 23:35:00,60,20,20,0.029
1200,2020-03-25 23:40:00,60,20,20,0.029
1200,2020-03-25 23:45:00,60,20,20,0.029
1200,2020-03-25 23:50:00,60,20,20,0.029
1200,2020-03-25 23:55:00,60,20,20,0.029
1200,2020-03-26 00:00:00,60,20,20,0.029
1200,2020-03-26 00:05:00,60,20,20,0.029
1200,2020-03-26 00:10:00,60,20,20,0.029
1200,2020-03-26 00:15:00,60,20,20,0.029
1200,2020-03-26 00:20:00,60,20,20,0.029
1200,2020-03-26 00:25:00,60,20,20,0.029
1200,2020-03-26 00:30:00,60,20,20,0.029
1200,2020-03-26 00:35:00,60,20,20,0.029
1200,2020-03-26 00:40:00,60,20,20,0.029
1200,2020-03-26 00:45:00,60,20,20,0.029
1200,2020-03-26 00:50:00,60,20,20,0.029
1200,2020-03-26 00:55:00,60,20,20,0.029
1200,2020-03-26 01:00:00,60,20,20,0.029
1200,2020-03-26 01:05:00,60,20,20,0.029
1200,2020-03-26 01:10:00,60,20,20,0.029
1200,2020-03-26 01:15:00,60,20,20,0.029
1200,2020-03-26 01:20:00,60,20,20,0.029
1200,2020-03-26 01:25:00,60,20,20,0.029
1200,2020-03-26 01:30:00,60,20,20,0.029
1200,2020-03-26 01:35:00,60,20,20,0.029
1200,2020-03-26 01:40:00,60,20,20,0.029
1200,2020-03-26 01:45:00,60,20,20,0.029
1200,2020-03-26 01:50:00,60,20,20,0.029
1200,2020-03-26 01:55:00,60,20,20,0.029
1200,2020-03-26 02:00:00,60,20,20,0.029
1200,2020-03-26 02:05:00,60,20,20,0.029
1200,2020-03-26 02:10:00,60,20,20,0.029
1200,2020-03-26 02:15:00,60,20,20,0.029
1200,2020-03-26 02:20:00,60,20,20,0.029
1200,2020-03-26 02:25:00,60,20,20,0.029
1200,2020-03-26 02:30:00,60,20,20,0.029
1200,2020-03-26 02:35:00,60,20,20,0.029
1200,2020-03-26 02:40:00,60,20,20,0.029
1200,2020-03-26 02:45:00,60,20,20,0.029
1200,2020-03-26 02:50:00,60,20,20,0.029
1200,2020-03-26 02:55:00,60,20,20,0.029
1200,2020-03-26 03:00:00,60,20,20,0.029
1200,2020-03-26 03:05:00,60,20,20,0.029
1200,2020-03-26 03:10:00,60,20,20,0.029
1200,2020-03-26 03:15:00,60,20,20,0.029
1200,2020-03-26 03:20:00,60,20,20,0.029
1200,2020-03-26 03:25:00,60,20,20,0.029
1200,2020-03-26 03:30:00,60,20,20,0.029
1200,2020-03-26 03:35:00,60,20,20,0.029
1200,2020-03-26 03:40:00,60,20,20,0.029
1200,2020-03-26 03:45:00,60,20,20,0.029
1200,2020-03-26 03:50:00,60,20,20,0.029
1200,2020-03-26 03:55:00,60,20,20,0.029
1200,2020-03-26 04:00:00,60,20,20,0.029
1200,2020-03-26 04:05:00,60,20,20,0.029
1200,2020-03-26 04:10:00,60,20,20,0.029
1200,2020-03-26 04:15:00,60,20,20,0.029
1200,2020-03-26 04:20:00,60,20,20,0.029
1200,2020-03-26 04:25:00,60,20,20,0.029
1200,2020-03-26 04:30:00,60,20,20,0.029
1200,2020-03-26 04:35:00,60,20,20,0.029
1200,2020-03-26 04:40:00,60,20,20,0.029
1200,2020-03-26 04:45:00,60,20,20,0.029
1200,2020-03-26 04:50:00,60,20,20,0.029
1200,2020-03-26 04:55:00,60,20,20,0.029
1200,2020-03-26 05:00:00,60,20,20,0.029
1200,2020-03-26 05:05:00,60,20,20,0.029
1200,2020-03-26 05:10:00,60,20,20,0.029
1200,2020-03-26 05:15:00,60,20,20,0.029
1200,2020-03-26 05:20:00,60,20,20,0.029
1200,2020-03-26 05:25:00,60,20,20,0.029
1200,2020-03-26 05:30:00,60,20,20,0.029
1200,2020-03-26 05:35:00,60,20,20,0.029
1200,2020-03-26 05:40:00,60,20,20,0.029
1200,2020-03-26 05:45:00,60,20,20,0.029
1200,2020-03-26 05:50:00,60,20,20,0.029
1200,2020-03-26 05:55:00,60,20,20,0.029
1200,2020-03-26 06:00:00,60,20,20,0.029
1200,2020-03-26 06:05:00,60,40,40,0.049
1200,2020-03-26 06:10:00,60,140,140,0.087
1200,2020-03-26 06:15:00,60,200,200,0.106
1200,2020-03-26 06:20:00,60,300,300,0.163
1200,2020-03-26 06:25:00,60,400,400,0.198
1200,2020-03-26 06:30:00,60,540,540,0.273
1200,2020-03-26 06:35:00,60,640,640,0.344
1200,2020-03-26 06:40:00,60,700,700,0.417
1200,2020-03-26 06:45:00,60,920,920,0.511
1200,2020-03-26 06:50:00,60,1040,1040,0.565
1200,2020-03-26 06:55:00,60,1160,1160,0.598
1200,2020-03-26 07:00:00,60,1260,1260,0.63
1200,2020-03-26 07:05:00,60,1420,1420,0.676
1200,2020-03-26 07:10:00,60,1620,1620,0.723
1200,2020-03-26 07:15:00,60,1900,1900,0.772
1200,2020-03-26 07:20:00,60,2420,2420,0.84
1200,2020-03-26 07:25:00,60,2860,2860,0.888
1200,2020-03-26 07:30:00,60,3560,3560,0.922
1200,2020-03-26 07:35:00,60,4220,4220,0.946
1200,2020-03-26 07:40:00,60,5240,5240,0.967
1200,2020-03-26 07:45:00,60,6820,6820,0.977
1200,2020-03-26 07:50:00,60,7660,7660,0.984
1200,2020-03-26 07:55:00,60,8580,8580,-0.984
1200,2020-03-26 08:00:00,60,9620,9620,-0.986
1200,2020-03-26 08:05:00,60,10680,10680,-0.985
1200,2020-03-26 08:10:00,60,11960,11960,-0.987
1200,2020-03-26 08:15:00,60,13660,13660,-0.985
1200,2020-03-26 08:20:00,60,15200,15200,-0.988
1200,2020-03-26 08:25:00,60,17040,17040,-0.988
1200,2020-03-26 08:30:00,60,18680,18680,-0.989
1200,2020-03-26 08:35:00,60,20740,20740,-0.989
1200,2020-03-26 08:40:00,60,21720,21720,-0.99
1200,2020-03-26 08:45:00,60,22760,22760,-0.989
1200,2020-03-26 08:50:00,60,23980,23980,-0.99
1200,2020-03-26 08:55:00,60,26140,26140,-0.99
1200,2020-03-26 09:00:00,60,29360,29360,-0.99
1200,2020-03-26 09:05:00,60,35740,35740,-0.99
1200,2020-03-26 09:10:00,60,7240,7240,-0.978
1200,2020-03-26 09:15:00,60,6600,6600,0.976
1200,2020-03-26 09:20:00,60,6340,6340,0.975
1200,2020-03-26 09:25:00,60,27400,27400,-0.991
1200,2020-03-26 09:30:00,60,13720,13720,-0.987
1200,2020-03-26 09:35:00,60,10200,10200,-0.984
1200,2020-03-26 09:40:00,60,10480,10480,-0.985
1200,2020-03-26 09:45:00,60,10760,10760,-0.984
1200,2020-03-26 09:50:00,60,15180,15180,-0.988
1200,2020-03-26 09:55:00,60,15220,15220,-0.988
1200,2020-03-26 10:00:00,60,15460,15460,-0.988
1200,2020-03-26 10:05:00,60,14480,14480,-0.988
1200,2020-03-26 10:10:00,60,12100,12100,-0.985
1200,2020-03-26 10:15:00,60,9880,9880,-0.984
1200,2020-03-26 10:20:00,60,10060,10060,-0.984
1200,2020-03-26 10:25:00,60,8900,8900,-0.982
1200,2020-03-26 10:30:00,60,10120,10120,-0.984
1200,2020-03-26 10:35:00,60,10680,10680,-0.985
1200,2020-03-26 10:40:00,60,10860,10860,-0.984
1200,2020-03-26 10:45:00,60,11020,11020,-0.986
1200,2020-03-26 10:50:00,60,10940,10940,-0.984
1200,2020-03-26 10:55:00,60,12640,12640,-0.986
1200,2020-03-26 11:00:00,60,12200,12200,-0.985
1200,2020-03-26 11:05:00,60,15860,15860,-0.987
1200,2020-03-26 11:10:00,60,17160,17160,-0.988
1200,2020-03-26 11:15:00,60,16440,16440,-0.988
1200,2020-03-26 11:20:00,60,32640,32640,-0.988
1200,2020-03-26 11:25:00,60,17300,17300,-0.988
1200,2020-03-26 11:30:00,60,30440,30440,-0.993
1200,2020-03-26 11:35:00,60,27880,27880,-0.991
1200,2020-03-26 11:40:00,60,18880,18880,-0.988
1200,2020-03-26 11:45:00,60,33880,33880,-0.987
1200,2020-03-26 11:50:00,60,33020,33020,-0.989
1200,2020-03-26 11:55:00,60,47180,47180,-0.989
1200,2020-03-26 12:00:00,60,33000,33000,-0.987
1200,2020-03-26 12:05:00,60,45020,45020,-0.995
1200,2020-03-26 12:10:00,60,35940,35940,-0.995
1200,2020-03-26 12:15:00,60,44780,44780,-0.989
1200,2020-03-26 12:20:00,60,37660,37660,-0.99
1200,2020-03-26 12:25:00,60,39260,39260,-0.988
1200,2020-03-26 12:30:00,60,45500,45500,-0.989
1200,2020-03-26 12:35:00,60,38240,38240,-0.988
1200,2020-03-26 12:40:00,60,39540,39540,-0.986
1200,2020-03-26 12:45:00,60,21460,21460,-0.99
1200,2020-03-26 12:50:00,60,44920,44920,-0.99
1200,2020-03-26 12:55:00,60,45260,45260,-0.99
1200,2020-03-26 13:00:00,60,43240,43240,-0.989
1200,2020-03-26 13:05:00,60,42120,42120,-0.989
1200,2020-03-26 13:10:00,60,42100,42100,-0.99
1200,2020-03-26 13:15:00,60,41780,41780,-0.989
1200,2020-03-26 13:20:00,60,42340,42340,-0.99
1200,2020-03-26 13:25:00,60,41700,41700,-0.99
1200,2020-03-26 13:30:00,60,41460,41460,-0.989
1200,2020-03-26 13:35:00,60,41640,41640,-0.99
1200,2020-03-26 13:40:00,60,41240,41240,-0.99
1200,2020-03-26 13:45:00,60,40820,40820,-0.99
1200,2020-03-26 13:50:00,60,40760,40760,-0.99
1200,2020-03-26 13:55:00,60,40900,40900,-0.99
1200,2020-03-26 14:00:00,60,40500,40500,-0.99
1200,2020-03-26 14:05:00,60,39940,39940,-0.99
1200,2020-03-26 14:10:00,60,39580,39580,-0.99
1200,2020-03-26 14:15:00,60,39440,39440,-0.99
1200,2020-03-26 14:20:00,60,39000,39000,-0.99
1200,2020-03-26 14:25:00,60,38440,38440,-0.99
1200,2020-03-26 14:30:00,60,38220,38220,-0.99
1200,2020-03-26 14:35:00,60,38000,38000,-0.99
1200,2020-03-26 14:40:00,60,37220,37220,-0.99
1200,2020-03-26 14:45:00,60,36800,36800,-0.991
1200,2020-03-26 14:50:00,60,35660,35660,-0.989
1200,2020-03-26 14:55:00,60,35640,35640,-0.99
1200,2020-03-26 15:00:00,60,31900,31900,-0.991
1200,2020-03-26 15:05:00,60,32020,32020,-0.989
1200,2020-03-26 15:10:00,60,33940,33940,-0.989
1200,2020-03-26 15:15:00,60,29780,29780,-0.993
1200,2020-03-26 15:20:00,60,32360,32360,-0.989
1200,2020-03-26 15:25:00,60,31800,31800,-0.99
1200,2020-03-26 15:30:00,60,30980,30980,-0.99
1200,2020-03-26 15:35:00,60,30240,30240,-0.989
1200,2020-03-26 15:40:00,60,29060,29060,-0.99
1200,2020-03-26 15:45:00,60,28240,28240,-0.991
1200,2020-03-26 15:50:00,60,27420,27420,-0.99
1200,2020-03-26 15:55:00,60,27500,27500,-0.99
1200,2020-03-26 16:00:00,60,26380,26380,-0.991
1200,2020-03-26 16:05:00,60,26220,26220,-0.99
1200,2020-03-26 16:10:00,60,24740,24740,-0.99
1200,2020-03-26 16:15:00,60,22480,22480,-0.989
1200,2020-03-26 16:20:00,60,22180,22180,-0.99
1200,2020-03-26 16:25:00,60,21700,21700,-0.989
1200,2020-03-26 16:30:00,60,20720,20720,-0.988
1200,2020-03-26 16:35:00,60,20440,20440,-0.989
1200,2020-03-26 16:40:00,60,19340,19340,-0.99
1200,2020-03-26 16:45:00,60,18340,18340,-0.989
1200,2020-03-26 16:50:00,60,17300,17300,-0.99
1200,2020-03-26 16:55:00,60,16240,16240,-0.988
1200,2020-03-26 17:00:00,60,15240,15240,-0.988
1200,2020-03-26 17:05:00,60,14260,14260,-0.987
1200,2020-03-26 17:10:00,60,12800,12800,-0.986
1200,2020-03-26 17:15:12,60,11020,11020,-0.984
1200,2020-03-26 17:20:00,60,9060,9060,-0.983
1200,2020-03-26 17:25:00,60,8600,8600,-0.984
1200,2020-03-26 17:30:00,60,7260,7260,-0.976
1200,2020-03-26 17:35:00,60,5540,5540,0.965
1200,2020-03-26 17:40:00,60,2540,2540,0.819
1200,2020-03-26 17:45:00,60,1700,1700,0.708
1200,2020-03-26 17:50:00,60,1220,1220,0.592
1200,2020-03-26 17:55:00,60,940,940,0.484
1200,2020-03-26 18:00:00,60,940,940,0.5
1200,2020-03-26 18:05:00,60,660,660,0.37
1200,2020-03-26 18:10:00,60,540,540,0.318
1200,2020-03-26 18:15:00,60,240,240,0.152
1200,2020-03-26 18:20:00,60,20,20,0.029
1200,2020-03-26 18:25:00,60,20,20,0.029
1200,2020-03-26 18:30:00,60,20,20,0.029
1200,2020-03-26 18:35:00,60,20,20,0.029
1200,2020-03-26 18:40:00,60,20,20,0.029
1200,2020-03-26 18:45:00,60,20,20,0.029
1200,2020-03-26 18:50:00,60,20,20,0.029
1200,2020-03-26 18:55:00,60,20,20,0.029
1200,2020-03-26 19:00:00,60,20,20,0.029
1200,2020-03-26 19:05:00,60,20,20,0.029
1200,2020-03-26 19:10:00,60,20,20,0.029
1200,2020-03-26 19:15:00,60,20,20,0.029
1200,2020-03-26 19:20:00,60,20,20,0.029
1200,2020-03-26 19:25:00,60,20,20,0.029
1200,2020-03-26 19:30:00,60,20,20,0.029
1200,2020-03-26 19:35:00,60,20,20,0.029
1200,2020-03-26 19:40:00,60,20,20,0.029
1200,2020-03-26 19:45:00,60,20,20,0.029
1200,2020-03-26 19:50:00,60,20,20,0.029
1200,2020-03-26 19:55:00,60,20,20,0.029
1200,2020-03-26 20:00:00,60,20,20,0.029
1200,2020-03-26 20:05:00,60,20,20,0.029
1200,2020-03-26 20:10:00,60,20,20,0.029
1200,2020-03-26 20:15:00,60,20,20,0.029
1200,2020-03-26 20:20:00,60,20,20,0.029
1200,2020-03-26 20:25:00,60,20,20,0.029
1200,2020-03-26 20:30:00,60,20,20,0.029
1200,2020-03-26 20:35:00,60,20,20,0.029
1200,2020-03-26 20:40:00,60,20,20,0.029
1200,2020-03-26 20:45:00,60,20,20,0.029
1200,2020-03-26 20:50:00,60,20,20,0.029
1200,2020-03-26 20:55:00,60,20,20,0.029
1200,2020-03-26 21:00:00,60,20,20,0.029
1200,2020-03-26 21:05:00,60,20,20,0.029
1200,2020-03-26 21:10:00,60,20,20,0.029
1200,2020-03-26 21:15:00,60,20,20,0.029
1200,2020-03-26 21:20:00,60,20,20,0.029
1200,2020-03-26 21:25:00,60,20,20,0.029
1200,2020-03-26 21:30:00,60,20,20,0.029
1200,2020-03-26 21:35:00,60,20,20,0.029
1200,2020-03-26 21:40:00,60,20,20,0.029
1200,2020-03-26 21:45:00,60,20,20,0.029
1200,2020-03-26 21:50:00,60,20,20,0.029
1200,2020-03-26 21:55:00,60,20,20,0.029
1200,2020-03-26 22:00:00,60,20,20,0.029
1200,2020-03-26 22:05:00,60,20,20,0.029
1200,2020-03-26 22:10:00,60,20,20,0.029
1200,2020-03-26 22:15:00,60,20,20,0.029
1200,2020-03-26 22:20:00,60,20,20,0.029
1200,2020-03-26 22:25:00,60,20,20,0.029
1200,2020-03-26 22:30:00,60,20,20,0.029
1200,2020-03-26 22:35:00,60,20,20,0.029
1200,2020-03-26 22:40:00,60,20,20,0.029
1200,2020-03-26 22:45:00,60,20,20,0.028
1200,2020-03-26 22:50:00,60,20,20,0.028
1200,2020-03-26 22:55:00,60,20,20,0.028
1200,2020-03-26 23:00:00,60,20,20,0.029
1200,2020-03-26 23:05:00,60,20,20,0.029
1200,2020-03-26 23:10:00,60,20,20,0.029
1200,2020-03-26 23:15:00,60,20,20,0.029
1200,2020-03-26 23:20:00,60,20,20,0.028
1200,2020-03-26 23:25:00,60,20,20,0.028
1200,2020-03-26 23:30:00,60,20,20,0.028
1200,2020-03-26 23:35:00,60,20,20,0.029
1200,2020-03-26 23:40:00,60,20,20,0.029
1200,2020-03-26 23:45:00,60,20,20,0.029
1200,2020-03-26 23:50:00,60,20,20,0.029
1200,2020-03-26 23:55:00,60,20,20,0.029
1200,2020-03-27 00:00:00,60,20,20,0.029
1200,2020-03-27 00:05:00,60,20,20,0.029
1200,2020-03-27 00:10:00,60,20,20,0.029
1200,2020-03-27 00:15:00,60,20,20,0.029
1200,2020-03-27 00:20:00,60,20,20,0.029
1200,2020-03-27 00:25:00,60,20,20,0.029
1200,2020-03-27 00:30:00,60,20,20,0.029
1200,2020-03-27 00:35:00,60,20,20,0.029
1200,2020-03-27 00:40:00,60,20,20,0.029
1200,2020-03-27 00:45:00,60,20,20,0.029
1200,2020-03-27 00:50:00,60,20,20,0.029
1200,2020-03-27 00:55:00,60,20,20,0.029
1200,2020-03-27 01:00:00,60,20,20,0.028
1200,2020-03-27 01:05:00,60,20,20,0.029
1200,2020-03-27 01:10:00,60,20,20,0.029
1200,2020-03-27 01:15:00,60,20,20,0.029
1200,2020-03-27 01:20:00,60,20,20,0.029
1200,2020-03-27 01:25:28,60,20,20,0.029
1200,2020-03-27 01:30:00,60,20,20,0.029
1200,2020-03-27 01:35:00,60,20,20,0.029
1200,2020-03-27 01:40:00,60,20,20,0.029
1200,2020-03-27 01:45:00,60,20,20,0.029
1200,2020-03-27 01:50:00,60,20,20,0.028
1200,2020-03-27 01:55:00,60,20,20,0.029
1200,2020-03-27 02:00:00,60,20,20,0.028
1200,2020-03-27 02:05:00,60,20,20,0.028
1200,2020-03-27 02:10:00,60,20,20,0.029
1200,2020-03-27 02:15:00,60,20,20,0.029
1200,2020-03-27 02:20:00,60,20,20,0.029
1200,2020-03-27 02:25:00,60,20,20,0.029
1200,2020-03-27 02:30:00,60,20,20,0.029
1200,2020-03-27 02:35:00,60,20,20,0.029
1200,2020-03-27 02:40:00,60,20,20,0.029
1200,2020-03-27 02:45:00,60,20,20,0.029
1200,2020-03-27 02:50:00,60,20,20,0.029
1200,2020-03-27 02:55:00,60,20,20,0.029
1200,2020-03-27 03:00:00,60,20,20,0.029
1200,2020-03-27 03:05:00,60,20,20,0.029
1200,2020-03-27 03:10:00,60,20,20,0.029
1200,2020-03-27 03:15:00,60,20,20,0.029
1200,2020-03-27 03:20:00,60,20,20,0.029
1200,2020-03-27 03:25:00,60,20,20,0.029
1200,2020-03-27 03:30:00,60,20,20,0.029
1200,2020-03-27 03:35:00,60,20,20,0.029
1200,2020-03-27 03:40:00,60,20,20,0.029
1200,2020-03-27 03:45:00,60,20,20,0.029
1200,2020-03-27 03:50:00,60,20,20,0.029
1200,2020-03-27 03:55:00,60,20,20,0.029
1200,2020-03-27 04:00:00,60,20,20,0.029
1200,2020-03-27 04:05:00,60,20,20,0.029
1200,2020-03-27 04:10:00,60,20,20,0.029
1200,2020-03-27 04:15:00,60,20,20,0.029
1200,2020-03-27 04:20:00,60,20,20,0.029
1200,2020-03-27 04:25:00,60,20,20,0.029
1200,2020-03-27 04:30:00,60,20,20,0.029
1200,2020-03-27 04:35:00,60,20,20,0.029
1200,2020-03-27 04:40:00,60,20,20,0.029
1200,2020-03-27 04:45:00,60,20,20,0.029
1200,2020-03-27 04:50:00,60,20,20,0.029
1200,2020-03-27 04:55:00,60,20,20,0.029
1200,2020-03-27 05:00:00,60,20,20,0.029
